id;post_parent;image;post_title;post_content;post_excerpt;post_name;post_status;comment_status;menu_order;_post_permalink;post_date;post_author;place_type;place_city;geo_latitude;geo_longitude;geo_address;place_sub_type;place_culture;place_group;place_country;geo_date;place_wikipedia
3391;0;;Yason Kilisesi;"

<!-- wp:image {""sizeSlug"":""large""} -->
<figure class=""wp-block-image size-large""><img src=""https://www.canercangul.com/wp-content/uploads/2018/03/Yason-Kilisesi-3-512x768.jpg"" alt=""""/></figure>
<!-- /wp:image -->

<!-- wp:core-embed/wordpress {""url"":""https://www.canercangul.com/7333/yason-kilisesi-persembe-ordu/"",""type"":""wp-embed"",""providerNameSlug"":""caner-cangul-fotograflari"",""className"":""""} -->
<figure class=""wp-block-embed-wordpress wp-block-embed is-type-wp-embed is-provider-caner-cangul-fotograflari""><div class=""wp-block-embed__wrapper"">
https://www.canercangul.com/7333/yason-kilisesi-persembe-ordu/
</div></figure>
<!-- /wp:core-embed/wordpress -->";;yason-kilisesi;publish;no;0;https://kulturenvanteri.com/place/yason-kilisesi/;2019-11-14 20:26:41;Caner Cangul;Kilise ve Manastır;Ordu;41.133797;37.682376;;;;Dini Yapılar;Türkiye;;
2115;0;;Yason Deniz Feneri;"

<!-- wp:image {""sizeSlug"":""large""} -->
<figure class=""wp-block-image size-large""><img src=""https://www.canercangul.com/wp-content/uploads/2018/03/Yason-Burnu-Per%C5%9Fembe-2.jpg"" alt=""""/></figure>
<!-- /wp:image -->

<!-- wp:core-embed/wordpress {""url"":""https://www.canercangul.com/7338/yason-burnu-persembe-ordu/"",""type"":""wp-embed"",""providerNameSlug"":""caner-cangul-fotograflari"",""className"":""""} -->
<figure class=""wp-block-embed-wordpress wp-block-embed is-type-wp-embed is-provider-caner-cangul-fotograflari""><div class=""wp-block-embed__wrapper"">
https://www.canercangul.com/7338/yason-burnu-persembe-ordu/
</div></figure>
<!-- /wp:core-embed/wordpress -->";;yason-deniz-feneri;publish;no;0;https://kulturenvanteri.com/place/yason-deniz-feneri/;2019-11-14 20:25:47;Caner Cangul;Deniz Feneri;Ordu;41.1365191;37.6831169;;;;Deniz Yapıları;Türkiye;;
3118;0;;Bolaman Kalesi;"

<!-- wp:image {""sizeSlug"":""large""} -->
<figure class=""wp-block-image size-large""><img src=""https://www.canercangul.com/wp-content/uploads/2018/03/Bolaman-Kalesi-Haznedaro%C4%9Flu-Kona%C4%9F%C4%B1-3.jpg"" alt=""""/></figure>
<!-- /wp:image -->

<!-- wp:core-embed/wordpress {""url"":""https://www.canercangul.com/7343/bolaman-kalesi-haznedaroglu-konagi-fatsa/"",""type"":""wp-embed"",""providerNameSlug"":""caner-cangul-fotograflari"",""className"":""""} -->
<figure class=""wp-block-embed-wordpress wp-block-embed is-type-wp-embed is-provider-caner-cangul-fotograflari""><div class=""wp-block-embed__wrapper"">
https://www.canercangul.com/7343/bolaman-kalesi-haznedaroglu-konagi-fatsa/
</div></figure>
<!-- /wp:core-embed/wordpress -->";;bolaman-kalesi;publish;no;0;https://kulturenvanteri.com/place/bolaman-kalesi/;2019-11-14 20:26:29;Caner Cangul;Kale;Ordu;41.035754;37.591535;;;;Askeri Yapılar;Türkiye;;
4298;0;;Bayburt Saat Kulesi;"

<!-- wp:image {""id"":11965,""sizeSlug"":""large""} -->
<figure class=""wp-block-image size-large""><img src=""https://kulturenvanteri.com/wp-content/uploads/Bayburt-Saat-Kulesi-1024x787.jpg"" alt="""" class=""wp-image-11965""/><figcaption>@Caner Cangül, 2008</figcaption></figure>
<!-- /wp:image -->";;bayburt-saat-kulesi;publish;no;0;https://kulturenvanteri.com/place/bayburt-saat-kulesi/;2019-11-14 20:27:22;Caner Cangul;Saat Kulesi;Bayburt;40.260519;40.227237;;;;Sivil Yapılar;Türkiye;;
13866;0;;"Hacı Abdullah Türbesi, Yağlıdere";;;haci-abdullah-turbesi-yaglidere;publish;no;0;https://kulturenvanteri.com/place/haci-abdullah-turbesi-yaglidere/;2020-03-17 19:45:06;Caner Cangul;Türbe;Giresun;40.7598839;38.6305656;;;;Dini Yapılar;Türkiye;;
13865;0;;"Gümüşdamla Köprüsü, Aydıntepe";;;gumusdamla-koprusu-aydintepe;publish;no;0;https://kulturenvanteri.com/place/gumusdamla-koprusu-aydintepe/;2020-03-17 19:34:25;Caner Cangul;Köprü;Bayburt;40.4187317;40.1745338;;;;Sivil Yapılar;Türkiye;;
13863;0;;"Güdül Kilisesi, Dereli";;;gudul-kilisesi-dereli;publish;no;0;https://kulturenvanteri.com/place/gudul-kilisesi-dereli/;2020-03-17 19:28:05;Caner Cangul;Kilise ve Manastır;Giresun;40.6699524;38.4589691;;;;Dini Yapılar;Türkiye;;
13862;0;;"Güdül Köprüsü, Dereli";;;gudul-koprusu-dereli;publish;no;0;https://kulturenvanteri.com/place/gudul-koprusu-dereli/;2020-03-17 19:26:33;Caner Cangul;Köprü;Giresun;40.6741562;38.4471130;;;;Sivil Yapılar;Türkiye;;
13860;0;;"Göller Köyü Kalesi, Çatalpınar";;;goller-koyu-kalesi-catalpinar;publish;no;0;https://kulturenvanteri.com/place/goller-koyu-kalesi-catalpinar/;2020-03-17 19:13:50;Caner Cangul;Kale;Ordu;40.9014397;37.4480705;;;;Askeri Yapılar;Türkiye;;
13859;0;;"Gökçedere Camii, Demirözü";;;gokcedere-camii-demirozu;publish;no;0;https://kulturenvanteri.com/place/gokcedere-camii-demirozu/;2020-03-17 19:11:17;Caner Cangul;Tarihi Cami;Bayburt;40.1334038;39.7508354;;;;Dini Yapılar;Türkiye;;
13858;0;;"Gökçedere Hamamı, Demirözü";;;gokcedere-hamami-demirozu;publish;no;0;https://kulturenvanteri.com/place/gokcedere-hamami-demirozu/;2020-03-17 19:08:16;Caner Cangul;Hamam;Bayburt;40.1332855;39.7504158;;;;Sivil Yapılar;Türkiye;;
13856;0;;"Gençağa Kalesi, İkizce";;;gencaga-kalesi-ikizce;publish;no;0;https://kulturenvanteri.com/place/gencaga-kalesi-ikizce/;2020-03-17 18:35:37;Caner Cangul;Kale;Ordu;41.0806770;37.0828857;;;;Askeri Yapılar;Türkiye;;
13853;0;;"Firdevs Hatun Türbesi, Şiran";;;firdevs-hatun-turbesi-siran;publish;no;0;https://kulturenvanteri.com/place/firdevs-hatun-turbesi-siran/;2020-03-17 17:46:34;Caner Cangul;Türbe;Gümüşhane;40.1694679;39.2036552;;;;Dini Yapılar;Türkiye;;
13852;0;;"Ezedin Köprüsü, Bulancak";;;ezedin-koprusu-bulancak;publish;no;0;https://kulturenvanteri.com/place/ezedin-koprusu-bulancak/;2020-03-17 17:32:57;Caner Cangul;Köprü;Giresun;40.8304863;38.1457214;;;;Sivil Yapılar;Türkiye;;
13851;0;;"Eyvan Çeşme, Şebinkarahisar";;;eyvan-cesme-sebinkarahisar;publish;no;0;https://kulturenvanteri.com/place/eyvan-cesme-sebinkarahisar/;2020-03-17 17:31:29;Caner Cangul;Çeşme;Giresun;40.2844963;38.4250069;;;;Sivil Yapılar;Türkiye;;
13850;0;;"Eserli Kilisesi, Görele";;;eserli-kilisesi-gorele;publish;no;0;https://kulturenvanteri.com/place/eserli-kilisesi-gorele/;2020-03-17 17:26:37;Caner Cangul;Kilise ve Manastır;Giresun;40.8828354;38.9707680;;;;Dini Yapılar;Türkiye;;
13849;0;;"Esbeki Manastırı, Yusufeli";;;esbeki-manastiri-yusufeli;publish;no;0;https://kulturenvanteri.com/place/esbeki-manastiri-yusufeli/;2020-03-17 17:24:47;Caner Cangul;Kilise ve Manastır;Artvin;40.7236061;41.7990646;;;;Dini Yapılar;Türkiye;;
13848;0;;"Esbeki Kalesi, Yusufeli";;;esbeki-kalesi-yusufeli;publish;no;0;https://kulturenvanteri.com/place/esbeki-kalesi-yusufeli/;2020-03-17 17:23:20;Caner Cangul;Kale;Artvin;40.7225456;41.7981491;;;;Askeri Yapılar;Türkiye;;
13847;0;;"Söğütlü Ermeni Kilisesi, Bayburt";;;sogutlu-ermeni-kilisesi-bayburt;publish;no;0;https://kulturenvanteri.com/place/sogutlu-ermeni-kilisesi-bayburt/;2020-03-17 17:21:35;Caner Cangul;Kilise ve Manastır;Bayburt;40.1985855;40.0649757;;;;Dini Yapılar;Türkiye;;
13846;0;;"Erköy Kilisesi, Keşap";;;erkoy-kilisesi-kesap;publish;no;0;https://kulturenvanteri.com/place/erkoy-kilisesi-kesap/;2020-03-17 17:19:26;Caner Cangul;Kilise ve Manastır;Giresun;40.7215195;38.5875969;;;;Dini Yapılar;Türkiye;;
13845;0;;"Erenkaya Kilisesi, Şiran";;;erenkaya-kilisesi-siran;publish;no;0;https://kulturenvanteri.com/place/erenkaya-kilisesi-siran/;2020-03-17 17:17:48;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.2298584;39.1086044;;;;Dini Yapılar;Türkiye;;
13844;0;;"Emirler Kilisesi, Torul";;;emirler-kilisesi-torul;publish;no;0;https://kulturenvanteri.com/place/emirler-kilisesi-torul/;2020-03-17 17:16:22;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.5184784;39.1910973;;;;Dini Yapılar;Türkiye;;
13842;0;;"Emir Mirza Bey Türbesi, Bafra";;;emir-mirza-bey-turbesi-bafra;publish;no;0;https://kulturenvanteri.com/place/emir-mirza-bey-turbesi-bafra/;2020-03-17 17:12:11;Caner Cangul;Türbe;Samsun;41.6102715;35.9259567;;;;Dini Yapılar;Türkiye;;
13840;0;;"Elmacık Tepe Höyük, Bafra";;;elmacik-tepe-hoyuk-bafra;publish;no;0;https://kulturenvanteri.com/place/elmacik-tepe-hoyuk-bafra/;2020-03-17 17:04:48;Caner Cangul;Höyük;Samsun;41.4954185;35.8106499;;;;Yerleşimler;Türkiye;;
13839;0;;"Durhanaz Köprüsü, Gümüşhane";;;durhanaz-koprusu-gumushane;publish;no;0;https://kulturenvanteri.com/place/durhanaz-koprusu-gumushane/;2020-03-17 17:01:54;Caner Cangul;Köprü;Gümüşhane;40.4358368;39.8375626;;;;Sivil Yapılar;Türkiye;;
13837;0;;"Dökmetepe Tümülüsü, Vezirköprü";;;dokmetepe-tumulusu-vezirkopru;publish;no;0;https://kulturenvanteri.com/place/dokmetepe-tumulusu-vezirkopru/;2020-03-17 16:56:53;Caner Cangul;Tümülüs;Samsun;41.1660271;35.4877205;;;;;Türkiye;;
13832;0;;"Çömezoğulları Çeşmesi, Şalpazarı";;;comezogullari-cesmesi-salpazari;publish;no;0;https://kulturenvanteri.com/place/comezogullari-cesmesi-salpazari/;2020-03-17 00:47:50;Caner Cangul;Çeşme;Trabzon;40.9492989;39.1982422;;;;Sivil Yapılar;Türkiye;;
13831;0;;"Cıngırt Kayası - Kalesi, Fatsa";;;cingirt-kayasi-kalesi-fatsa;publish;no;0;https://kulturenvanteri.com/place/cingirt-kayasi-kalesi-fatsa/;2020-03-17 00:46:13;Caner Cangul;Kale;Ordu;41.0661163;37.4447212;;;;Askeri Yapılar;Türkiye;;
13829;0;;"Çilar Köprüsü, İkizdere";;;cilar-koprusu-ikizdere;publish;no;0;https://kulturenvanteri.com/place/cilar-koprusu-ikizdere/;2020-03-17 00:41:20;Caner Cangul;Köprü;Rize;40.8188286;40.4749451;;;;Sivil Yapılar;Türkiye;;
13828;0;;"Ciha Kalesi, Pazar";;;ciha-kalesi-pazar;publish;no;0;https://kulturenvanteri.com/place/ciha-kalesi-pazar/;2020-03-17 00:40:05;Caner Cangul;Kale;Rize;41.1041565;40.9004250;;;;Askeri Yapılar;Türkiye;;
13827;0;;"Çifteler Köprüsü, Dereli";;;cifteler-koprusu-dereli;publish;no;0;https://kulturenvanteri.com/place/cifteler-koprusu-dereli/;2020-03-17 00:38:35;Caner Cangul;Köprü;Giresun;40.6508560;38.3371124;;;;Sivil Yapılar;Türkiye;;
13826;0;;"Çifte Hamam, Ünye";;;cifte-hamam-unye;publish;no;0;https://kulturenvanteri.com/place/cifte-hamam-unye/;2020-03-17 00:33:51;Caner Cangul;Hamam;Ordu;41.1294174;37.2858391;;;;Sivil Yapılar;Türkiye;;
13825;0;;"Yukarı Çamlıca Çeşmesi (2), Çamlıhemşin";;;yukari-camlica-cesmesi-2-camlihemsin;publish;no;0;https://kulturenvanteri.com/place/yukari-camlica-cesmesi-2-camlihemsin/;2020-03-17 00:23:13;Caner Cangul;Çeşme;Rize;41.0455894;40.9960060;;;;Sivil Yapılar;Türkiye;;
13824;0;;"Cebeli Köyü Kilisesi, Torul";;;cebeli-koyu-kilisesi-torul;publish;no;0;https://kulturenvanteri.com/place/cebeli-koyu-kilisesi-torul/;2020-03-17 00:19:52;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.5709114;39.3928642;;;;Dini Yapılar;Türkiye;;
13822;0;;"Karakoca Köyü Çeşmesi, Ulubey";;;karakoca-koyu-cesmesi-ulubey;publish;no;0;https://kulturenvanteri.com/place/karakoca-koyu-cesmesi-ulubey/;2020-03-17 00:13:09;Caner Cangul;Çeşme;Ordu;40.8568077;37.7585564;;;;Sivil Yapılar;Türkiye;;
13821;0;;"Çağlayan Köyü Çeşmesi (2), Yağlıdere";;;caglayan-koyu-cesmesi-2-yaglidere;publish;no;0;https://kulturenvanteri.com/place/caglayan-koyu-cesmesi-2-yaglidere/;2020-03-17 00:11:12;Caner Cangul;Çeşme;Giresun;40.7286110;38.6075974;;;;Sivil Yapılar;Türkiye;;
13820;0;;"Alınyayla Köyü Çeşmesi, Torul";;;alinyayla-koyu-cesmesi-torul-2;publish;no;0;https://kulturenvanteri.com/place/alinyayla-koyu-cesmesi-torul-2/;2020-03-17 00:08:55;Caner Cangul;Çeşme;Gümüşhane;40.5322227;39.1051064;;;;Sivil Yapılar;Türkiye;;
13819;0;;"Yukarı Çamlıca Çeşmesi, Çamlıhemşin";;;yukari-camlica-cesmesi-camlihemsin;publish;no;0;https://kulturenvanteri.com/place/yukari-camlica-cesmesi-camlihemsin/;2020-03-17 00:07:29;Caner Cangul;Çeşme;Rize;41.0476837;40.9997902;;;;Sivil Yapılar;Türkiye;;
13818;0;;"Yarlı Köyü Çeşmesi, Hayrat";;;yarli-koyu-cesmesi-hayrat;publish;no;0;https://kulturenvanteri.com/place/yarli-koyu-cesmesi-hayrat/;2020-03-17 00:06:08;Caner Cangul;Çeşme;Trabzon;40.9033089;40.3384514;;;;Sivil Yapılar;Türkiye;;
13817;0;;"Köprülü Mehmet Paşa Çeşmesi, Vezirköprü";;;koprulu-mehmet-pasa-cesmesi-vezirkopru;publish;no;0;https://kulturenvanteri.com/place/koprulu-mehmet-pasa-cesmesi-vezirkopru/;2020-03-17 00:04:46;Caner Cangul;Çeşme;Samsun;41.1409836;35.4597435;;;;Sivil Yapılar;Türkiye;;
13815;0;;"Taşbaşı Mahallesi Çeşmesi, Altınordu";;;tasbasi-mahallesi-cesmesi-altinordu;publish;no;0;https://kulturenvanteri.com/place/tasbasi-mahallesi-cesmesi-altinordu/;2020-03-17 00:01:21;Caner Cangul;Çeşme;Ordu;40.9941788;37.8753777;;;;Sivil Yapılar;Türkiye;;
13814;0;;"Sökmen Köyü Çeşmesi, Kelkit";;;sokmen-koyu-cesmesi-kelkit;publish;no;0;https://kulturenvanteri.com/place/sokmen-koyu-cesmesi-kelkit/;2020-03-16 23:59:02;Caner Cangul;Çeşme;Gümüşhane;40.0563812;39.6310959;;;;Sivil Yapılar;Türkiye;;
13813;0;;"Sarpkaya Çeşmesi, Çamoluk";;;sarpkaya-cesmesi-camoluk;publish;no;0;https://kulturenvanteri.com/place/sarpkaya-cesmesi-camoluk/;2020-03-16 23:57:44;Caner Cangul;Çeşme;Giresun;40.1373901;38.5542068;;;;Sivil Yapılar;Türkiye;;
13812;0;;"Ulugazi Çeşmesi, Altınordu";;;ulugazi-cesmesi-altinordu;publish;no;0;https://kulturenvanteri.com/place/ulugazi-cesmesi-altinordu/;2020-03-16 23:56:26;Caner Cangul;Çeşme;Ordu;40.9847908;37.8729172;;;;Sivil Yapılar;Türkiye;;
13811;0;;"Sadak Köyü Çeşmesi, Kelkit";;;sadak-koyu-cesmesi-kelkit;publish;no;0;https://kulturenvanteri.com/place/sadak-koyu-cesmesi-kelkit/;2020-03-16 23:55:07;Caner Cangul;Çeşme;Gümüşhane;40.0257187;39.5954208;;;;Sivil Yapılar;Türkiye;;
13810;0;;"Özcan Mahallesi Çeşmesi, Gümüşhane";;;ozcan-mahallesi-cesmesi-gumushane;publish;no;0;https://kulturenvanteri.com/place/ozcan-mahallesi-cesmesi-gumushane/;2020-03-16 23:53:40;Caner Cangul;Çeşme;Gümüşhane;40.4600983;39.4588966;;;;Sivil Yapılar;Türkiye;;
13809;0;;"Ortaalan Çeşmesi, Akçaabat";;;ortaalan-cesmesi-akcaabat;publish;no;0;https://kulturenvanteri.com/place/ortaalan-cesmesi-akcaabat/;2020-03-16 23:52:13;Caner Cangul;Çeşme;Trabzon;40.9311981;39.4822235;;;;Sivil Yapılar;Türkiye;;
13808;0;;"Örenkaya Köyü Çeşmesi, Tirebolu";;;orenkaya-koyu-cesmesi-tirebolu;publish;no;0;https://kulturenvanteri.com/place/orenkaya-koyu-cesmesi-tirebolu/;2020-03-16 23:50:47;Caner Cangul;Çeşme;Giresun;40.9545860;38.8766975;;;;Sivil Yapılar;Türkiye;;
13807;0;;"Kütküt Çeşmesi, Şebinkarahisar";;;kutkut-cesmesi-sebinkarahisar;publish;no;0;https://kulturenvanteri.com/place/kutkut-cesmesi-sebinkarahisar/;2020-03-16 23:49:06;Caner Cangul;Çeşme;Giresun;40.3042870;38.4582710;;;;Sivil Yapılar;Türkiye;;
13806;0;;"Kocapınar Köyü Çeşmesi, Gümüşhane";;;kocapinar-koyu-cesmesi-gumushane;publish;no;0;https://kulturenvanteri.com/place/kocapinar-koyu-cesmesi-gumushane/;2020-03-16 23:47:37;Caner Cangul;Çeşme;Gümüşhane;40.4579163;39.5961571;;;;Sivil Yapılar;Türkiye;;
13805;0;;"Kıranyağmur Çeşmesi, Ulubey";;;kiranyagmur-cesmesi-ulubey;publish;no;0;https://kulturenvanteri.com/place/kiranyagmur-cesmesi-ulubey/;2020-03-16 23:42:11;Caner Cangul;Çeşme;Ordu;40.8427849;37.7869949;;;;Sivil Yapılar;Türkiye;;
13804;0;;"Kıran Çeşmesi, Eynesil";;;kiran-cesmesi-eynesil;publish;no;0;https://kulturenvanteri.com/place/kiran-cesmesi-eynesil/;2020-03-16 23:40:53;Caner Cangul;Çeşme;Giresun;41.0163956;39.1461868;;;;Sivil Yapılar;Türkiye;;
13803;0;;"Kestane Çeşmesi, Gülyalı";;;kestane-cesmesi-gulyali;publish;no;0;https://kulturenvanteri.com/place/kestane-cesmesi-gulyali/;2020-03-16 23:39:41;Caner Cangul;Çeşme;Ordu;40.9139977;38.0617104;;;;Sivil Yapılar;Türkiye;;
13802;0;;"Kesmetaş Çeşmesi, Çayeli";;;kesmetas-cesmesi-cayeli;publish;no;0;https://kulturenvanteri.com/place/kesmetas-cesmesi-cayeli/;2020-03-16 23:38:15;Caner Cangul;Çeşme;Rize;41.1234856;40.7583961;;;;Sivil Yapılar;Türkiye;;
13801;0;;"Karakoca Çeşmesi, Ulubey";;;karakoca-cesmesi-ulubey;publish;no;0;https://kulturenvanteri.com/place/karakoca-cesmesi-ulubey/;2020-03-16 23:37:05;Caner Cangul;Çeşme;Ordu;40.8635178;37.7616768;;;;Sivil Yapılar;Türkiye;;
13800;0;;"Karaca Çeşmesi, Şiran";;;karaca-cesmesi-siran;publish;no;0;https://kulturenvanteri.com/place/karaca-cesmesi-siran/;2020-03-16 23:35:42;Caner Cangul;Çeşme;Gümüşhane;40.1881828;39.1272240;;;;Sivil Yapılar;Türkiye;;
13799;0;;"Harmanlı Çeşmesi, Arsin";;;harmanli-cesmesi-arsin;publish;no;0;https://kulturenvanteri.com/place/harmanli-cesmesi-arsin/;2020-03-16 23:34:28;Caner Cangul;Çeşme;Trabzon;40.9282150;39.9085464;;;;Sivil Yapılar;Türkiye;;
13798;0;;"Güzeloluk Köyü Çeşmesi, Torul";;;guzeloluk-koyu-cesmesi-torul;publish;no;0;https://kulturenvanteri.com/place/guzeloluk-koyu-cesmesi-torul/;2020-03-16 23:32:30;Caner Cangul;Çeşme;Gümüşhane;40.5060921;39.1060829;;;;Sivil Yapılar;Türkiye;;
13797;0;;"Gürpınar Köyü Çeşmesi, Of";;;gurpinar-koyu-cesmesi-of;publish;no;0;https://kulturenvanteri.com/place/gurpinar-koyu-cesmesi-of/;2020-03-16 23:31:04;Caner Cangul;Çeşme;Trabzon;40.8347206;40.3050117;;;;Sivil Yapılar;Türkiye;;
13796;0;;"Güneyköy Köyü Çeşmesi, Görele";;;guneykoy-koyu-cesmesi-gorele;publish;no;0;https://kulturenvanteri.com/place/guneykoy-koyu-cesmesi-gorele/;2020-03-16 23:29:41;Caner Cangul;Çeşme;Giresun;40.9927216;39.0780983;;;;Sivil Yapılar;Türkiye;;
13795;0;;"Gümüştuğ Köyü Çeşmesi, Torul";;;gumustug-koyu-cesmesi-torul;publish;no;0;https://kulturenvanteri.com/place/gumustug-koyu-cesmesi-torul/;2020-03-16 23:28:17;Caner Cangul;Çeşme;Gümüşhane;40.4524918;39.1354065;;;;Sivil Yapılar;Türkiye;;
13794;0;;"Çeşmeönü Çeşmesi, Beşikdüzü";;;cesmeonu-cesmesi-besikduzu;publish;no;0;https://kulturenvanteri.com/place/cesmeonu-cesmesi-besikduzu/;2020-03-16 22:54:22;Caner Cangul;Çeşme;Trabzon;41.0654488;39.2080612;;;;Sivil Yapılar;Türkiye;;
13793;0;;"Çayır Köyü Çeşmesi, Çaybaşı";;;cayir-koyu-cesmesi-caybasi;publish;no;0;https://kulturenvanteri.com/place/cayir-koyu-cesmesi-caybasi/;2020-03-16 22:52:34;Caner Cangul;Çeşme;Ordu;41.0186005;37.0902634;;;;Sivil Yapılar;Türkiye;;
13792;0;;"Çağlayan Köyü Çeşmesi, Yağlıdere";;;caglayan-koyu-cesmesi-yaglidere;publish;no;0;https://kulturenvanteri.com/place/caglayan-koyu-cesmesi-yaglidere/;2020-03-16 22:50:20;Caner Cangul;Çeşme;Giresun;40.7286224;38.6080551;;;;Sivil Yapılar;Türkiye;;
13790;0;;"Ayrılık Köyü Çeşmesi, Gülyalı";;;ayrilik-koyu-cesmesi-gulyali;publish;no;0;https://kulturenvanteri.com/place/ayrilik-koyu-cesmesi-gulyali/;2020-03-16 22:46:40;Caner Cangul;Çeşme;Ordu;40.9425888;38.0822983;;;;Sivil Yapılar;Türkiye;;
13789;0;;"Avutmuş Köyü Çeşmesi, Şebinkarahisar";;;avutmus-koyu-cesmesi-sebinkarahisar;publish;no;0;https://kulturenvanteri.com/place/avutmus-koyu-cesmesi-sebinkarahisar/;2020-03-16 22:45:02;Caner Cangul;Çeşme;Giresun;40.3054848;38.4595184;;;;Sivil Yapılar;Türkiye;;
13788;0;;"Arpalı Köyü Çeşmesi, Torul";;;arpali-koyu-cesmesi-torul;publish;no;0;https://kulturenvanteri.com/place/arpali-koyu-cesmesi-torul/;2020-03-16 22:42:31;Caner Cangul;Çeşme;Gümüşhane;40.5355186;39.1374207;;;;Sivil Yapılar;Türkiye;;
13787;0;;"Arpacık Köyü Çeşmesi, Espiye";;;arpacik-koyu-cesmesi-espiye;publish;no;0;https://kulturenvanteri.com/place/arpacik-koyu-cesmesi-espiye/;2020-03-16 22:41:07;Caner Cangul;Çeşme;Giresun;40.8864212;38.7757530;;;;Sivil Yapılar;Türkiye;;
13786;0;;"Arılı Köyü Çeşmesi, Torul";;;arili-koyu-cesmesi-torul;publish;no;0;https://kulturenvanteri.com/place/arili-koyu-cesmesi-torul/;2020-03-16 22:39:37;Caner Cangul;Çeşme;Gümüşhane;40.4505043;39.3155403;;;;Sivil Yapılar;Türkiye;;
13785;0;;"Alınyayla Köyü Çeşmesi, Torul";;;alinyayla-koyu-cesmesi-torul;publish;no;0;https://kulturenvanteri.com/place/alinyayla-koyu-cesmesi-torul/;2020-03-16 22:37:41;Caner Cangul;Çeşme;Gümüşhane;40.5297852;39.1017380;;;;Sivil Yapılar;Türkiye;;
13784;0;;"Tunca Köyü Çeşmesi, Ardeşen";;;tunca-koyu-cesmesi-ardesen;publish;no;0;https://kulturenvanteri.com/place/tunca-koyu-cesmesi-ardesen/;2020-03-16 22:36:16;Caner Cangul;Çeşme;Rize;41.1251297;41.1230888;;;;Sivil Yapılar;Türkiye;;
13783;0;;"Hara Köyü Çeşmesi, Fındıklı";;;hara-koyu-cesmesi-findikli;publish;no;0;https://kulturenvanteri.com/place/hara-koyu-cesmesi-findikli/;2020-03-16 22:34:45;Caner Cangul;Çeşme;Rize;41.2346954;41.1535759;;;;Sivil Yapılar;Türkiye;;
13782;0;;"Çeşme, Ardanuç";;;cesme-ardanuc;publish;no;0;https://kulturenvanteri.com/place/cesme-ardanuc/;2020-03-16 22:33:00;Caner Cangul;Çeşme;Artvin;41.1270943;42.0584717;;;;Sivil Yapılar;Türkiye;;
13781;0;;"Çengelli Kilisesi, Torul";;;cengelli-kilisesi-torul;publish;no;0;https://kulturenvanteri.com/place/cengelli-kilisesi-torul/;2020-03-16 22:31:30;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.5475426;39.4443970;;;;Dini Yapılar;Türkiye;;
13780;0;;"Çaybaşı Köprüsü, Rize";;;caybasi-koprusu-rize;publish;no;0;https://kulturenvanteri.com/place/caybasi-koprusu-rize/;2020-03-16 22:26:01;Caner Cangul;Köprü;Rize;40.9211121;40.5484314;;;;Sivil Yapılar;Türkiye;;
13778;0;;"Çaput Hamamı, Gümüşhane";;;caput-hamami-gumushane;publish;no;0;https://kulturenvanteri.com/place/caput-hamami-gumushane/;2020-03-16 22:16:47;Caner Cangul;Hamam;Gümüşhane;40.4514008;39.4568634;;;;Sivil Yapılar;Türkiye;;
13777;0;;"Çakırkaya Manastırı, Şiran";;;cakirkaya-manastiri-siran;publish;no;0;https://kulturenvanteri.com/place/cakirkaya-manastiri-siran/;2020-03-16 22:13:31;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.1163177;39.0826530;;;;Dini Yapılar;Türkiye;;
13775;0;;"Eskipazar Camii, Altınordu";;;eskipazar-camii-altinordu;publish;no;0;https://kulturenvanteri.com/place/eskipazar-camii-altinordu/;2020-03-16 22:01:21;Caner Cangul;Tarihi Cami;Ordu;40.9452858;37.8921394;;;Osmanlı;Dini Yapılar;Türkiye;;
13774;0;;"Büyük Hamam, Altınordu";;;buyuk-hamam-altinordu;publish;no;0;https://kulturenvanteri.com/place/buyuk-hamam-altinordu/;2020-03-16 22:00:20;Caner Cangul;Hamam;Ordu;40.9448738;37.8925896;;;Osmanlı;Sivil Yapılar;Türkiye;;
13773;0;;"Bozukkale, Rize";;;bozukkale-rize;publish;no;0;https://kulturenvanteri.com/place/bozukkale-rize/;2020-03-16 21:54:53;Caner Cangul;Kale;Rize;41.0587997;40.6300354;;;;Askeri Yapılar;Türkiye;;
13772;0;;"Bostancı Köyü Kalesi, Yusufeli";;;bostanci-koyu-kalesi-yusufeli;publish;no;0;https://kulturenvanteri.com/place/bostanci-koyu-kalesi-yusufeli/;2020-03-16 21:51:49;Caner Cangul;Kale;Artvin;40.9448242;41.5011940;;;;Askeri Yapılar;Türkiye;;
13771;0;;Borçka Şehitliği;;;borcka-sehitligi;publish;no;0;https://kulturenvanteri.com/place/borcka-sehitligi/;2020-03-16 18:46:38;Caner Cangul;Şehitlik;Artvin;41.3598518;41.6763916;;;;Askeri Yapılar;Türkiye;;
